ForageQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	HighQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality	LowQuality
OTUID	8869.3.d21.HQNoRum	8829.3.d21.HQ40MDGSNoRum	8804.3.d21.HQ40MDGSRum	8789.3.d21.HQNoRum	8878.3.d21.HQRum	8847.3.d21.HQ40MDGSNoRum	8871.4.d21andCnSt.HQRum	8792.4.d21andCnSt.HQRum	8946.3.d21.HQRum	8958.3.d21.HQ40MDGSNoRum	8966.3.d21.HQRum	8995.3.d21.HQNoRum	8861.2.d63.HQNoRum	8869.2.d63.HQNoRum	8804.2.d63.HQ40MDGSRum	8802.2.d63.HQNoRum	8789.2.d63.HQNoRum	8847.2.d63.HQ40MDGSNoRum	8792.2.d63.HQRum	8966.2.d63.HQRum	8942.2.d63.HQ40MDGSNoRum	8974.2.d63.HQ40MDGSRum	8998.2.d63.HQNoRum	8990.2.d63.HQRum	8989.8.d63.HQ40MDGSRum	8859.8.d63.HQRum	8813.3.d21.40DeoiledMDGS	8798.3.d21.20DeoiledMDGS	8815.3.d21.20NormalMDGS	8809.3.d21.LQ40MDGSNoRum	8849.3.d21.20DeoiledMDGS	8882.3.d21.20NormalMDGS	8943.3.d21.40NormalMDGS	8945.3.d21.40DRC	8836.3.d21.40NormalMDGS	8973.3.d21.40DeoiledMDGS	8968.4.d21andCnSt.LQ40MDGSNoRum	8975.3.d21.20DeoiledMDGS	8879.4.d21andCnSt.20NormalMDGS	8972.4.d21andCnSt.20DeoiledMDGS	8976.4.d21andCnSt.20DeoiledMDGS	8996.3.d21.20NormalMDGS	8997.3.d21.20NormalMDGS	8963.3.d21.LQ40MDGSNoRum	8934.4.d21andCnSt.40DeoiledMDGS	8831.2.d63.40NormalMDGS	8824.2.d63.LQ40MDGSNoRum	8815.2.d63.20NormalMDGS	8845.2.d63.40DeoiledMDGS	8842.2.d63.20NormalMDGS	8812.2.d63.40DeoiledMDGS	8796.2.d63.40DRC	8821.2.d63.LQ40MDGSNoRum	8949.2.d63.LQ40MDGSNoRum	8941.2.d63.20NormalMDGS	8951.2.d63.LQ40MDGSNoRum	8964.2.d63.20DeoiledMDGS	8979.2.d63.LQ40MDGSNoRum	8997.8.d63.20NormalMDGS	8937.8.d63.40DRC	8963.8.d63.LQ40MDGSNoRum	8791.8.d63.20NormalMDGS	8934.8.d63.40DeoiledMDGS
34	0.000314366551399	0.000943099654197	0.0012574662056	0.000943099654197	0.000314366551399	0.000943099654197	0.00251493241119	0.00314366551399	0.00157183275699	0.000943099654197	0.00220056585979	0.00220056585979	0.000628733102798	0.000314366551399	0	0.000943099654197	0.00408676516819	0.0012574662056	0.0012574662056	0.00282929896259	0.00628733102798	0.00251493241119	0.0012574662056	0.000314366551399	0.00251493241119	0.000628733102798	0.000943099654197	0.00691606413078	0.00220056585979	0.000943099654197	0.0012574662056	0.00440113171959	0.000628733102798	0.00408676516819	0.000628733102798	0.00220056585979	0.00440113171959	0.00408676516819	0.00502986482238	0.000943099654197	0.0012574662056	0.00251493241119	0.00157183275699	0.00282929896259	0.00848789688777	0.00157183275699	0	0.00157183275699	0.00440113171959	0.00440113171959	0.00723043068218	0.000943099654197	0.00785916378497	0.00157183275699	0.000314366551399	0.052813580635	0.0116315624018	0.00220056585979	0.0191763596353	0.000628733102798	0.00660169757938	0.00848789688777	0.00408676516819
449	0	0.000314366551399	0	0.000314366551399	0	0	0.000628733102798	0.000628733102798	0.000314366551399	0.000628733102798	0.000314366551399	0.000628733102798	0.0012574662056	0.000943099654197	0.000628733102798	0.000628733102798	0.00282929896259	0.00157183275699	0.00188619930839	0.000943099654197	0.00188619930839	0.000314366551399	0.00157183275699	0	0	0	0	0.000628733102798	0.000628733102798	0.0012574662056	0.000628733102798	0.00157183275699	0.000314366551399	0	0	0	0.000943099654197	0.00251493241119	0.000628733102798	0	0.000943099654197	0.000314366551399	0.000628733102798	0	0.00157183275699	0.000314366551399	0.000314366551399	0.00251493241119	0.0012574662056	0.00314366551399	0	0.000628733102798	0.00345803206539	0.0012574662056	0.000628733102798	0.000314366551399	0.000314366551399	0.00157183275699	0.000943099654197	0	0.000943099654197	0.000943099654197	0.000314366551399
37	0	0	0.00282929896259	0.00157183275699	0.000314366551399	0	0	0	0.000628733102798	0.000314366551399	0	0	0	0.000314366551399	0	0	0	0.000628733102798	0	0	0.000314366551399	0	0	0	0.0012574662056	0	0	0.0012574662056	0.000314366551399	0.0012574662056	0	0	0.0119459289532	0	0	0.000943099654197	0.00345803206539	0	0.000628733102798	0	0	0	0	0.00220056585979	0.00220056585979	0	0.000314366551399	0	0.000314366551399	0	0.00188619930839	0.00534423137378	0.00377239861679	0.000314366551399	0	0	0.000314366551399	0.00282929896259	0	0	0.000628733102798	0.000943099654197	0
472	0	0	0	0	0	0.000314366551399	0.000314366551399	0.000314366551399	0.000628733102798	0	0	0.00251493241119	0.000628733102798	0.00251493241119	0	0	0.0012574662056	0.00188619930839	0.000943099654197	0.00377239861679	0	0.000314366551399	0.000314366551399	0	0	0.00220056585979	0	0.000314366551399	0.000314366551399	0.000314366551399	0	0.000314366551399	0	0	0.000314366551399	0	0	0.000628733102798	0	0	0.000314366551399	0.000314366551399	0.000314366551399	0	0	0.000314366551399	0	0.000943099654197	0	0.000943099654197	0.000314366551399	0	0	0	0	0	0	0	0	0	0.000628733102798	0.000314366551399	0.000314366551399
478	0.000628733102798	0	0.000943099654197	0.00282929896259	0.00220056585979	0.00188619930839	0.00974536309337	0.00880226343917	0.00440113171959	0.000943099654197	0.0012574662056	0.00314366551399	0.000943099654197	0.000628733102798	0.00314366551399	0.000628733102798	0.000943099654197	0.0012574662056	0.00188619930839	0.00157183275699	0.000943099654197	0.00220056585979	0.00345803206539	0.0012574662056	0.00157183275699	0.00220056585979	0.00220056585979	0.00188619930839	0.000943099654197	0.000943099654197	0.000628733102798	0.000628733102798	0.0012574662056	0.00974536309337	0.00314366551399	0.00502986482238	0.00817353033637	0.00408676516819	0.00597296447658	0.014146494813	0.00943099654197	0.00251493241119	0.00157183275699	0.0012574662056	0.00282929896259	0.000628733102798	0.000314366551399	0.0012574662056	0.00188619930839	0.00220056585979	0.000628733102798	0	0.000943099654197	0.000628733102798	0.00251493241119	0.00282929896259	0.00691606413078	0.0012574662056	0.00880226343917	0.0172901603269	0.00597296447658	0.00251493241119	0.00597296447658
40	0	0.000314366551399	0.000628733102798	0.000314366551399	0.000943099654197	0.0012574662056	0.000943099654197	0	0.00314366551399	0.000943099654197	0.000943099654197	0.00660169757938	0.00345803206539	0.00220056585979	0	0.000314366551399	0.00534423137378	0.00157183275699	0	0.00628733102798	0.000314366551399	0	0.000628733102798	0.000314366551399	0.000628733102798	0	0	0.000943099654197	0.000943099654197	0.00188619930839	0.00157183275699	0.00188619930839	0.000314366551399	0	0.000628733102798	0.000314366551399	0	0.00282929896259	0.000314366551399	0	0.000314366551399	0.00188619930839	0.00534423137378	0.000314366551399	0	0.00188619930839	0.0012574662056	0.000943099654197	0	0.00251493241119	0.00314366551399	0.000628733102798	0.00251493241119	0	0	0.00188619930839	0.000314366551399	0.000628733102798	0.000314366551399	0	0.000314366551399	0.00188619930839	0.00345803206539
543	0.000943099654197	0.00282929896259	0.00220056585979	0.00251493241119	0.000628733102798	0.000314366551399	0.000314366551399	0.000628733102798	0.00251493241119	0.00251493241119	0.00220056585979	0.00188619930839	0.000628733102798	0.00188619930839	0.00188619930839	0.000628733102798	0.00251493241119	0.00157183275699	0.000628733102798	0.00220056585979	0.00408676516819	0.00157183275699	0.000314366551399	0.00157183275699	0.00251493241119	0.00251493241119	0.0012574662056	0.00345803206539	0.00251493241119	0.000628733102798	0.000943099654197	0.00157183275699	0.00440113171959	0	0	0.00220056585979	0.00502986482238	0.000943099654197	0.00282929896259	0.000314366551399	0.0012574662056	0.0012574662056	0.000943099654197	0.00377239861679	0.00314366551399	0.000628733102798	0.000943099654197	0.000943099654197	0.00188619930839	0.00188619930839	0.00157183275699	0.00188619930839	0.0012574662056	0.0012574662056	0.00157183275699	0.000943099654197	0.00251493241119	0.00251493241119	0.00157183275699	0.00220056585979	0.00157183275699	0.00188619930839	0.000314366551399
48	0	0.000314366551399	0.000628733102798	0	0	0.000314366551399	0.000314366551399	0.00188619930839	0	0.000314366551399	0.000628733102798	0.00408676516819	0.00314366551399	0.000314366551399	0	0.000943099654197	0	0.000314366551399	0.00408676516819	0.000943099654197	0.000314366551399	0	0.000314366551399	0	0.000314366551399	0	0.000628733102798	0.000314366551399	0.000628733102798	0.000943099654197	0.000943099654197	0.000628733102798	0	0	0.000628733102798	0	0.000314366551399	0.00188619930839	0.000314366551399	0	0.00314366551399	0	0.000943099654197	0.000943099654197	0.000628733102798	0.000314366551399	0.000314366551399	0.00282929896259	0.000628733102798	0	0.000314366551399	0	0	0.000943099654197	0	0.000314366551399	0.000314366551399	0.00188619930839	0	0	0	0.000628733102798	0
563	0.00157183275699	0.000314366551399	0	0.000628733102798	0.000628733102798	0.000314366551399	0	0.000628733102798	0	0.000628733102798	0.00220056585979	0	0.000628733102798	0.000314366551399	0.000314366551399	0.00282929896259	0	0.000943099654197	0.000314366551399	0.000314366551399	0.000628733102798	0.000314366551399	0	0.00188619930839	0.000628733102798	0.0012574662056	0.000628733102798	0	0.000628733102798	0.000628733102798	0.000943099654197	0	0	0.000314366551399	0.000314366551399	0.000314366551399	0	0	0	0.00157183275699	0.000314366551399	0	0	0	0.000314366551399	0.0012574662056	0.00157183275699	0	0.000314366551399	0	0.00220056585979	0.000628733102798	0	0.0012574662056	0.000943099654197	0.000314366551399	0.0012574662056	0	0.00188619930839	0	0.000314366551399	0.000314366551399	0.000314366551399
579	0	0.000314366551399	0.000628733102798	0.000628733102798	0	0	0	0.000314366551399	0.000628733102798	0.000314366551399	0.000628733102798	0.000628733102798	0	0	0	0.000314366551399	0	0.000314366551399	0.000314366551399	0.000628733102798	0.000943099654197	0	0	0.000314366551399	0	0	0	0	0.000314366551399	0	0	0.000314366551399	0.000943099654197	0	0	0.000314366551399	0.000943099654197	0	0.000628733102798	0	0.000314366551399	0	0	0.000943099654197	0.000628733102798	0.000314366551399	0	0	0.000314366551399	0.000314366551399	0.000314366551399	0.000628733102798	0.000314366551399	0	0.000314366551399	0.000314366551399	0.000628733102798	0.000628733102798	0	0.000314366551399	0.000314366551399	0	0
587	0.000943099654197	0.00188619930839	0.0012574662056	0	0.000314366551399	0.000314366551399	0.000314366551399	0.000314366551399	0	0.000314366551399	0.0012574662056	0.000628733102798	0.000314366551399	0	0.000314366551399	0.000314366551399	0	0	0.0012574662056	0	0	0.00157183275699	0.000314366551399	0	0	0	0.00188619930839	0.000943099654197	0	0.000314366551399	0.000314366551399	0	0.000628733102798	0	0.0012574662056	0.0012574662056	0.000314366551399	0.0012574662056	0.000628733102798	0.00157183275699	0.000628733102798	0	0.000314366551399	0.000314366551399	0	0.000314366551399	0.000628733102798	0.000314366551399	0.000628733102798	0	0	0.000628733102798	0	0	0	0	0	0.000314366551399	0.00220056585979	0	0.000628733102798	0.000628733102798	0
588	0.000943099654197	0	0	0	0.000628733102798	0.000628733102798	0	0.000314366551399	0	0	0.00188619930839	0	0.00282929896259	0.00345803206539	0.000314366551399	0.00157183275699	0.000628733102798	0.0012574662056	0.00220056585979	0.00282929896259	0.0012574662056	0.00220056585979	0	0.0012574662056	0.00251493241119	0.00282929896259	0.000628733102798	0.000628733102798	0.000314366551399	0	0.000314366551399	0	0	0	0.000314366551399	0	0	0.000628733102798	0	0.0012574662056	0	0	0	0	0	0.00377239861679	0.00377239861679	0.00188619930839	0.00188619930839	0	0.00251493241119	0.000314366551399	0.000314366551399	0.00157183275699	0.00157183275699	0.00345803206539	0.00157183275699	0	0.00345803206539	0	0.000628733102798	0.0012574662056	0.00345803206539
592	0	0.00157183275699	0.000943099654197	0.00220056585979	0.000314366551399	0.000314366551399	0.000628733102798	0.000628733102798	0.00377239861679	0.0012574662056	0.000628733102798	0.00314366551399	0.00157183275699	0.000943099654197	0.000314366551399	0.000314366551399	0.00157183275699	0.0012574662056	0	0.0012574662056	0.00440113171959	0.000628733102798	0.000943099654197	0.00188619930839	0.00660169757938	0.00282929896259	0.000314366551399	0.00220056585979	0.00345803206539	0.000314366551399	0.0012574662056	0.000314366551399	0.000628733102798	0	0.00157183275699	0.00188619930839	0.00251493241119	0.000628733102798	0.00157183275699	0.000314366551399	0.0012574662056	0.00157183275699	0.000943099654197	0.0012574662056	0.00157183275699	0.000628733102798	0.0012574662056	0.000943099654197	0.00188619930839	0.00251493241119	0.00282929896259	0.00314366551399	0.00220056585979	0.000314366551399	0.000628733102798	0.000628733102798	0.00345803206539	0.00471549827098	0.000314366551399	0.00188619930839	0.00220056585979	0.00471549827098	0.00157183275699
613	0	0.000628733102798	0.000943099654197	0.000628733102798	0	0	0	0	0.00157183275699	0.000943099654197	0.000314366551399	0.000628733102798	0	0.000314366551399	0	0	0.000314366551399	0.000314366551399	0.000314366551399	0.000628733102798	0.0012574662056	0.000314366551399	0.000314366551399	0.000314366551399	0.0012574662056	0.0012574662056	0.000314366551399	0.0012574662056	0.00220056585979	0	0	0	0.000628733102798	0	0.000314366551399	0.000628733102798	0.0012574662056	0.000628733102798	0.000628733102798	0	0.000314366551399	0.000628733102798	0	0.000628733102798	0.00157183275699	0.000943099654197	0	0.000314366551399	0.000943099654197	0.0012574662056	0.000628733102798	0.000628733102798	0.000314366551399	0.0012574662056	0	0.00157183275699	0	0.00157183275699	0	0.000943099654197	0.000628733102798	0.000628733102798	0.000943099654197
622	0.000314366551399	0	0	0	0	0	0.000314366551399	0	0	0	0	0	0.000314366551399	0	0	0	0	0.000314366551399	0.000314366551399	0	0	0.000628733102798	0	0.000314366551399	0.000314366551399	0.000314366551399	0.000628733102798	0.000314366551399	0	0	0	0.000314366551399	0	0	0	0	0	0.000314366551399	0.000314366551399	0.000628733102798	0	0.000314366551399	0	0.000314366551399	0	0.000943099654197	0.000628733102798	0	0	0.000628733102798	0.000314366551399	0	0	0.000628733102798	0	0.000314366551399	0.000628733102798	0.000314366551399	0.000943099654197	0	0	0.000628733102798	0.000314366551399
57	0	0.00157183275699	0.00440113171959	0.00408676516819	0.000943099654197	0.000628733102798	0.00282929896259	0.00220056585979	0.00628733102798	0.00660169757938	0.00282929896259	0.00502986482238	0.00251493241119	0.00565859792518	0.000314366551399	0.00314366551399	0.00597296447658	0.00408676516819	0.00251493241119	0.00597296447658	0.0135177617102	0.00345803206539	0.00157183275699	0.00440113171959	0.00943099654197	0.00974536309337	0.000314366551399	0.00345803206539	0.00628733102798	0.0012574662056	0.00188619930839	0.00251493241119	0.00754479723357	0.000943099654197	0.000628733102798	0.00785916378497	0.0144608613644	0.000314366551399	0.00502986482238	0.000943099654197	0.00345803206539	0.00345803206539	0.0012574662056	0.00314366551399	0.0207481923923	0.00314366551399	0.00157183275699	0.00220056585979	0.00314366551399	0.00974536309337	0.00628733102798	0.00565859792518	0.00471549827098	0.0012574662056	0.0012574662056	0.0116315624018	0.00440113171959	0.00785916378497	0.000943099654197	0.0103740961962	0.00911662999057	0.00314366551399	0.00565859792518
636	0	0	0.000314366551399	0.000628733102798	0.000628733102798	0	0.00911662999057	0.00157183275699	0.00502986482238	0	0	0.00188619930839	0.0012574662056	0	0	0.000314366551399	0.00314366551399	0	0	0.000314366551399	0	0	0	0.000314366551399	0	0	0.000943099654197	0.0012574662056	0	0.000628733102798	0	0.000943099654197	0	0	0.00408676516819	0	0.000943099654197	0.0012574662056	0.00377239861679	0.000628733102798	0.0147752279157	0.00188619930839	0.00220056585979	0.000943099654197	0	0.000314366551399	0.0012574662056	0.00314366551399	0	0.00157183275699	0.00251493241119	0.00188619930839	0.00220056585979	0.000943099654197	0	0	0.000314366551399	0.000943099654197	0.000314366551399	0	0.000628733102798	0.0012574662056	0.0135177617102
3	0.0546997799434	0.171329770512	0.113171958504	0.0502986482238	0.0477837158126	0.068531908205	0.0358377868595	0.0484124489154	0.0106884627476	0.00880226343917	0.0672744419994	0.014146494813	0.0245205910091	0.0380383527193	0.404904118202	0.0389814523735	0.0248349575605	0.0971392643823	0.131405218485	0.014146494813	0.0798491040553	0.100911662999	0.184533165671	0.0613014775228	0.0518704809808	0.0358377868595	0.0666457088966	0.0569003458032	0.0220056585979	0.0829927695693	0.0304935554857	0.00251493241119	0.0902232002515	0.0594152782144	0.0892801005973	0.0414963847847	0.0452687834014	0.012574662056	0.0320653882427	0.159698208111	0.0273498899717	0.0320653882427	0.0292360892801	0.0625589437284	0.0264067903175	0.0380383527193	0.0767054385413	0.0229487582521	0.157812008802	0.0436969506445	0.0578434454574	0.187991197737	0.0157183275699	0.0455831499528	0.138950015718	0.102797862307	0.0641307764854	0.0506130147752	0.0697893744106	0.160641307765	0.142408047784	0.0657026092424	0.00974536309337
60	0	0	0	0	0	0.000314366551399	0	0	0	0	0.000628733102798	0.00282929896259	0.000943099654197	0	0	0	0	0	0.000628733102798	0	0	0	0	0	0	0	0.000628733102798	0.000314366551399	0	0.000314366551399	0.000314366551399	0.000943099654197	0	0	0.000314366551399	0	0	0	0	0	0.000943099654197	0.000628733102798	0	0	0.000314366551399	0	0	0.000628733102798	0.000314366551399	0.000314366551399	0.000943099654197	0.000943099654197	0.000314366551399	0	0	0.000314366551399	0.000314366551399	0.0012574662056	0	0	0	0.000628733102798	0
649	0	0	0	0	0.000314366551399	0.000314366551399	0	0	0	0.000628733102798	0.000628733102798	0	0.0012574662056	0	0	0.000314366551399	0.000628733102798	0.000628733102798	0.000628733102798	0.000314366551399	0.00157183275699	0	0.00188619930839	0	0	0.000628733102798	0.000314366551399	0.000943099654197	0	0	0.000314366551399	0.000628733102798	0	0.000314366551399	0	0.000628733102798	0.000628733102798	0.000628733102798	0.000628733102798	0	0.000628733102798	0.000314366551399	0.000943099654197	0.000628733102798	0.0012574662056	0.000943099654197	0.000943099654197	0.000943099654197	0.000628733102798	0.000628733102798	0.000943099654197	0.000314366551399	0.00188619930839	0	0.000314366551399	0.000314366551399	0.000628733102798	0.0012574662056	0.000314366551399	0	0.000943099654197	0.00345803206539	0.000314366551399
692	0.0012574662056	0.000628733102798	0	0.0012574662056	0	0.000314366551399	0.000314366551399	0.000943099654197	0.000314366551399	0.000314366551399	0.00157183275699	0.000314366551399	0.000314366551399	0.000628733102798	0.000314366551399	0.000628733102798	0	0.000314366551399	0.000628733102798	0	0.000628733102798	0.000628733102798	0.000314366551399	0	0	0.000314366551399	0.00157183275699	0.000314366551399	0.00157183275699	0.000943099654197	0.0012574662056	0	0	0	0	0.000628733102798	0.000943099654197	0.0012574662056	0.000943099654197	0.000314366551399	0.000943099654197	0	0	0.000943099654197	0.000314366551399	0.00188619930839	0.000314366551399	0.00188619930839	0.000943099654197	0.00220056585979	0.000628733102798	0.000628733102798	0.000314366551399	0.00157183275699	0	0	0.000314366551399	0	0.00188619930839	0	0.000943099654197	0.0012574662056	0
63	0.000314366551399	0.000628733102798	0	0	0.0012574662056	0.000314366551399	0.000314366551399	0	0.000628733102798	0.00502986482238	0.000314366551399	0	0.000314366551399	0.000943099654197	0	0.000314366551399	0.00157183275699	0.000943099654197	0.000314366551399	0.0012574662056	0.00251493241119	0.000314366551399	0.000314366551399	0.000943099654197	0.000314366551399	0.0012574662056	0	0	0	0	0	0	0.000314366551399	0	0	0	0	0.000314366551399	0	0	0.000628733102798	0.000314366551399	0	0	0	0.000314366551399	0	0	0.000314366551399	0.000628733102798	0.000314366551399	0	0	0	0	0	0	0	0	0	0	0.000314366551399	0.000628733102798
708	0.000628733102798	0.000314366551399	0	0	0	0.000314366551399	0	0.000314366551399	0	0	0.000628733102798	0	0	0.000628733102798	0	0.0012574662056	0	0	0.000628733102798	0	0	0	0	0.000943099654197	0	0.000314366551399	0	0	0.000314366551399	0.000314366551399	0.000314366551399	0	0	0.000314366551399	0.000314366551399	0	0	0.000314366551399	0	0.000628733102798	0	0	0	0	0	0	0.000628733102798	0.000314366551399	0.000314366551399	0	0.000314366551399	0	0	0.000314366551399	0.000314366551399	0.000314366551399	0.000314366551399	0	0	0	0	0	0
720	0	0	0	0.00723043068218	0.0106884627476	0.0113171958504	0.0430682175417	0.00502986482238	0.0587865451116	0.00345803206539	0.000314366551399	0.0100597296448	0.00534423137378	0.000628733102798	0	0.00282929896259	0.0179188934297	0.000628733102798	0.000314366551399	0.00314366551399	0	0.000314366551399	0.000943099654197	0.00660169757938	0.000628733102798	0	0.0210625589437	0.00817353033637	0.00251493241119	0.0169757937755	0.0012574662056	0.0172901603269	0	0.00282929896259	0.054385413392	0	0.00597296447658	0.012574662056	0.0229487582521	0.00345803206539	0.073247406476	0.0194907261867	0.0304935554857	0.0260924237661	0.000943099654197	0.00660169757938	0.00880226343917	0.0295504558315	0.000943099654197	0.0100597296448	0.00817353033637	0.00817353033637	0.00943099654197	0.00754479723357	0.000314366551399	0.00188619930839	0.00377239861679	0.00282929896259	0.000628733102798	0.000628733102798	0.00220056585979	0.00817353033637	0.0348946872053
732	0	0.000314366551399	0.000628733102798	0.000628733102798	0.0012574662056	0.00220056585979	0	0.000314366551399	0.00471549827098	0.000314366551399	0.000628733102798	0.00220056585979	0.00251493241119	0.000314366551399	0.000314366551399	0.000628733102798	0.00188619930839	0	0.000628733102798	0.00565859792518	0.000314366551399	0	0.00282929896259	0.000628733102798	0.000314366551399	0	0.00817353033637	0.00597296447658	0.00440113171959	0.000628733102798	0.0116315624018	0.00628733102798	0.0226343917007	0.00157183275699	0.0518704809808	0.0116315624018	0.000628733102798	0.00251493241119	0.00188619930839	0.000314366551399	0.00157183275699	0.0179188934297	0.0122602955046	0.0135177617102	0.00251493241119	0.00408676516819	0.00597296447658	0.00282929896259	0.0113171958504	0.00911662999057	0.00188619930839	0.0012574662056	0.000314366551399	0.000628733102798	0.0119459289532	0.0194907261867	0.00377239861679	0.00314366551399	0.00157183275699	0.000314366551399	0.00220056585979	0.00157183275699	0.00471549827098
755	0	0.000314366551399	0.000628733102798	0	0	0.000314366551399	0	0	0	0.0012574662056	0	0	0	0	0	0	0.000314366551399	0	0	0	0.000628733102798	0	0	0.000314366551399	0	0.000628733102798	0	0.000628733102798	0.000314366551399	0	0	0.000314366551399	0.000628733102798	0	0.000628733102798	0	0	0	0	0.000314366551399	0	0	0	0.000314366551399	0	0	0	0	0	0	0	0	0.000314366551399	0.000314366551399	0.000314366551399	0	0	0.000314366551399	0	0.000314366551399	0.000628733102798	0	0.000628733102798
783	0	0.0012574662056	0.00251493241119	0.000314366551399	0.000314366551399	0	0.000628733102798	0.000628733102798	0.00157183275699	0.00345803206539	0.000943099654197	0.00188619930839	0.000314366551399	0.000628733102798	0	0.000314366551399	0.00251493241119	0.000943099654197	0.00282929896259	0.000628733102798	0.0012574662056	0.000314366551399	0.000314366551399	0.00157183275699	0.0012574662056	0.00157183275699	0.000314366551399	0.000628733102798	0.0012574662056	0.000314366551399	0.000314366551399	0.000314366551399	0.0012574662056	0	0.000628733102798	0.000943099654197	0.000943099654197	0.000314366551399	0.000943099654197	0.000314366551399	0.000314366551399	0.000943099654197	0	0.000943099654197	0.00282929896259	0	0	0.00345803206539	0.000314366551399	0.000314366551399	0.00188619930839	0.000314366551399	0.000628733102798	0.00691606413078	0	0.000314366551399	0.000628733102798	0.00377239861679	0.000314366551399	0.000314366551399	0.0012574662056	0	0.00157183275699
75	0	0	0.000314366551399	0.000943099654197	0.000314366551399	0.000314366551399	0	0	0.000314366551399	0.000314366551399	0	0.000628733102798	0	0.00251493241119	0	0	0.000314366551399	0.0012574662056	0.000314366551399	0.000314366551399	0.000628733102798	0	0.0012574662056	0.0012574662056	0.00251493241119	0.00345803206539	0	0	0	0.000943099654197	0	0	0.00251493241119	0	0	0.000314366551399	0	0	0	0	0.000314366551399	0	0.000628733102798	0	0.000314366551399	0	0	0	0.000314366551399	0.000628733102798	0	0.00157183275699	0.000314366551399	0	0	0	0	0.000943099654197	0	0	0.000314366551399	0	0.0012574662056
792	0	0.000314366551399	0	0.000314366551399	0	0	0	0	0	0	0	0.000628733102798	0	0.000314366551399	0	0.000314366551399	0.00188619930839	0.000628733102798	0.0012574662056	0.00157183275699	0.000628733102798	0.000314366551399	0	0.000314366551399	0.000628733102798	0.000314366551399	0	0	0	0	0.000314366551399	0.000628733102798	0.000314366551399	0	0	0.000943099654197	0.000314366551399	0	0.000943099654197	0.000314366551399	0.000628733102798	0.000314366551399	0.000628733102798	0.000314366551399	0.000628733102798	0.000628733102798	0	0.000314366551399	0.000628733102798	0.0012574662056	0.0012574662056	0	0.00157183275699	0.0012574662056	0.000314366551399	0.00345803206539	0.00157183275699	0.000628733102798	0	0.000628733102798	0.00220056585979	0.00188619930839	0.000943099654197
803	0.000314366551399	0.00691606413078	0.0251493241119	0.0169757937755	0.0122602955046	0.00188619930839	0.00597296447658	0.00534423137378	0.00943099654197	0.00628733102798	0.00251493241119	0.0100597296448	0.00157183275699	0.00660169757938	0	0.00251493241119	0.0138321282616	0.0311222885885	0.000943099654197	0.0160326941213	0.0138321282616	0.000628733102798	0.00157183275699	0.00282929896259	0.0176045268783	0.00251493241119	0.0150895944671	0.0380383527193	0.00408676516819	0.0858220685319	0.00314366551399	0.00911662999057	0.112228858849	0	0.00597296447658	0.0188619930839	0.0361521534109	0.000943099654197	0.00314366551399	0.00157183275699	0.00471549827098	0.00502986482238	0.0342659541025	0.0154039610185	0.0166614272241	0.00377239861679	0.00911662999057	0.00408676516819	0.00974536309337	0.00785916378497	0.0436969506445	0.0666457088966	0.147437912606	0.0301791889343	0	0.00251493241119	0.00534423137378	0.0396101854763	0	0.00943099654197	0.0169757937755	0.00974536309337	0.00282929896259
805	0.000314366551399	0	0.000314366551399	0	0	0	0.000314366551399	0.000314366551399	0.00157183275699	0	0.000628733102798	0.0012574662056	0	0.000628733102798	0.000628733102798	0.000314366551399	0.0012574662056	0	0.00157183275699	0.000628733102798	0.000628733102798	0.0012574662056	0.00188619930839	0.000628733102798	0	0	0.0012574662056	0	0	0.000314366551399	0.000314366551399	0	0	0.0012574662056	0	0.000628733102798	0	0.000314366551399	0	0	0.000943099654197	0.000943099654197	0.000628733102798	0	0	0.000943099654197	0.000628733102798	0	0.000628733102798	0.000943099654197	0.000314366551399	0.000943099654197	0	0	0.000628733102798	0.000943099654197	0	0.0012574662056	0	0.000314366551399	0.000628733102798	0	0.000314366551399
815	0.000628733102798	0.0012574662056	0	0.000314366551399	0	0.0012574662056	0	0	0.000314366551399	0.000314366551399	0.000628733102798	0	0.0012574662056	0.00220056585979	0	0.000943099654197	0.000943099654197	0.000628733102798	0.000314366551399	0.000628733102798	0	0.000628733102798	0	0	0.000943099654197	0	0	0	0	0	0.0012574662056	0	0	0	0.000628733102798	0	0	0	0	0.000628733102798	0	0	0	0	0	0.000314366551399	0.00377239861679	0.000628733102798	0.000314366551399	0.000314366551399	0	0.000314366551399	0	0.00188619930839	0.000314366551399	0.000628733102798	0	0	0.00220056585979	0	0.000314366551399	0.000314366551399	0
